"location", "wms_url", "lat", "lng", "year", "county", "comp_loc", "n_frk_res", "n_oth_res", "n_unk_res", "n_tot_res", "crowd_sel", "p_crd_a", "p_s_crd_a"
"40.2756448-80.14498322---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.2756448011","-80.144983222","2010","Washington","public","1","9","","10","other","90",""
"40.67629388-79.75364073---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","40.6762938785","-79.7536407262","2005","Butler","final_internal","","3","","3","other","100",""
"41.77587804-77.14448515---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.775878036","-77.1444851471","2010","Tioga","sweeper_internal","","1","","1","other","100",""
"39.84554765-79.86229802---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.845547655","-79.862298018","2010","Fayette","public","","8","2","10","other","80",""
"41.6240553-76.82561704---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.6240553027","-76.8256170427","2008","Bradford","final_internal","3","","","3","fracking","100",""
"41.13364603-78.04226039---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.1336460285","-78.0422603857","2008","Centre","final_internal","","3","","3","other","100",""
"41.79462954-77.03084228---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.7946295355","-77.0308422796","2010","Tioga","public","","12","","12","other","100",""
"39.86220355-79.83189351---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.8622035509","-79.8318935055","2010","Fayette","public","","10","","10","other","100",""
"40.17833898-80.40645807---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.1783389809","-80.4064580722","2010","Washington","public","10","","","10","fracking","100",""
"40.75602663-80.02656073---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","40.756026625","-80.026560732","2005","Butler","final_internal","","3","","3","other","100",""
"41.79144054-77.18784341---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.7914405367","-77.187843408","2008","Tioga","final_internal","","3","","3","other","100",""
"41.76933412-76.1029511---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7693341162","-76.1029510968","2005","Susquehanna","final_internal","","3","","3","other","100",""
"41.66946718-76.96778149---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.6694671846","-76.967781492","2005","Tioga","missing_internal","","1","","1","other","100",""
"40.02048235-80.07551447---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.0204823501","-80.0755144674","2008","Washington","first_internal","","3","","3","other","100",""
"40.20622618-80.36532691---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.2062261791","-80.3653269127","2008","Washington","first_internal","","3","","3","other","100",""
"41.72615854-75.92047926---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.72615854","-75.92047926","2010","Susquehanna","first_internal","","3","","3","other","100",""
"41.95423542-76.85816867---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.9542354248","-76.858168674","2005","Bradford","final_internal","","3","","3","other","100",""
"40.67480808-79.75577134---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.674808081","-79.7557713365","2008","Butler","first_internal","","3","","3","other","100",""
"41.88012002-75.89333585---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.88012002","-75.89333585","2010","Susquehanna","first_internal","","3","","3","other","100",""
"39.72959245-79.99274435---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.7295924482","-79.9927443495","2010","Greene","public","","9","1","10","other","90",""
"40.26709123-80.35688512---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.2670912251","-80.3568851218","2008","Washington","first_internal","","3","","3","other","100",""
"40.25454952-80.24756025---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.2545495204","-80.2475602518","2008","Washington","sweeper_internal","","1","","1","other","100",""
"40.01230528-79.87810432---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.012305279","-79.8781043168","2010","Fayette","public","10","","","10","fracking","100",""
"41.70083909-76.75058383---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7008390939","-76.7505838265","2005","Bradford","final_internal","","3","","3","other","100",""
"41.89352-75.9399348---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.8935200008","-75.9399348002","2008","Susquehanna","final_internal","","3","","3","other","100",""
"40.1900307-79.73443415---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.1900306964","-79.7344341496","2008","Westmoreland","first_internal","","2","1","3","other","66",""
"40.2323596-79.72611483---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.2323596003","-79.7261148315","2008","Westmoreland","first_internal","","3","","3","other","100",""
"40.24498766-80.28086853---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.2449876588","-80.2808685284","2010","Washington","sweeper_internal","1","","","1","fracking","100",""
"39.93912615-79.96724777---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.9391261532","-79.9672477736","2010","Greene","sweeper_internal","","1","","1","other","100",""
"41.76631835-76.49476475---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7663183513","-76.4947647508","2005","Bradford","final_internal","","3","","3","other","100",""
"39.73592186-80.01622273---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.7359218584","-80.0162227257","2010","Greene","public","","10","","10","other","100",""
"41.71915914-76.36058953---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7191591369","-76.3605895283","2005","Bradford","final_internal","","4","","4","other","100",""
"41.99290697-76.97666418---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.9929069693","-76.9766641818","2010","Tioga","public","","10","","10","other","100",""
"41.76915713-76.8546041---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7691571346","-76.8546040999","2005","Bradford","final_internal","","3","","3","other","100",""
"41.68657369-75.80357892---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.6865736897","-75.8035789152","2008","Susquehanna","final_internal","","4","","4","other","100",""
"39.88312444-80.04688338---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.8831244417","-80.0468833842","2010","Greene","sweeper_internal","1","","","1","fracking","100",""
"40.11653958-80.22857461---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.116539582","-80.2285746122","2010","Washington","public","8","1","1","10","fracking","80",""
"40.86307022-79.49415844---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.8630702245","-79.4941584369","2008","Armstrong","first_internal","","3","","3","other","100",""
"39.94296504-79.9710642---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.9429650362","-79.9710641988","2010","Greene","sweeper_internal","","1","","1","other","100",""
"41.78041247-77.13138943---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.7804124672","-77.1313894326","2010","Tioga","sweeper_internal","","1","","1","other","100",""
"40.83497647-79.68605942---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.8349764721","-79.6860594192","2010","Armstrong","public","","9","1","10","other","90",""
"40.82682084-80.04203223---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","40.8268208406","-80.0420322303","2005","Butler","final_internal","","3","","3","other","100",""
"41.80302534-77.29221583---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.803025341","-77.2922158284","2008","Tioga","final_internal","","3","","3","other","100",""
"41.76394552-76.07462777---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.7639455226","-76.0746277665","2008","Susquehanna","final_internal","","3","","3","other","100",""
"41.76403241-76.49478258---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.76403241","-76.49478258","2010","Bradford","first_internal","","3","","3","other","100",""
"41.76505537-76.69477604---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.76505537","-76.69477604","2010","Bradford","first_internal","3","","","3","fracking","100",""
"41.76532146-76.47947703---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.765321462","-76.4794770267","2008","Bradford","final_internal","","3","","3","other","100",""
"41.72509539-75.86998067---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7250953871","-75.8699806704","2005","Susquehanna","final_internal","","3","","3","other","100",""
"41.41683104-78.24442807---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.4168310369","-78.2444280697","2008","Cameron","first_internal","","3","","3","other","100",""
"40.45788248-80.34491434---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.4578824804","-80.344914335","2010","Washington","public","","10","","10","other","100",""
"41.6926655-75.94502945---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.6926655","-75.94502945","2010","Susquehanna","first_internal","","3","","3","other","100",""
"41.73162711-75.88275436---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7316271062","-75.8827543556","2005","Susquehanna","final_internal","","3","","3","other","100",""
"40.2057359-79.70654672---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.2057358971","-79.7065467231","2010","Westmoreland","public","","10","","10","other","100",""
"39.83242992-79.53701714---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","39.8324299167","-79.5370171372","2008","Fayette","sweeper_internal","","1","","1","other","100",""
"39.71690987-79.96477537---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.7169098732","-79.9647753706","2010","Greene","sweeper_internal","","1","","1","other","100",""
"40.17537291-80.40662104---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.1753729105","-80.4066210399","2010","Washington","public","","9","1","10","other","90",""
"41.73185579-75.87786321---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7318557911","-75.8778632122","2005","Susquehanna","final_internal","","3","","3","other","100",""
"39.73071627-79.49933708---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.7307162654","-79.4993370841","2010","Fayette","public","1","9","","10","other","90",""
"41.61239261-76.9869502---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.612392606","-76.986950197","2010","Tioga","public","","11","","11","other","100",""
