Permit Issued,County,Township,API #,Status,Operator,Well Name & Number,Surface Lat,Surface Long,Endpoint Lat,Endpoint Long
12/23/2011,NOBLE,STOCK,34121243420100,Producing,CNX GAS COMPANY LLC,CNX GAS COMPANY LLC NBL1AHSU,39.7519767,-81.342807,39.7427123,-81.3322383
03/23/2012,NOBLE,SENECA,34121243460100,Drilled,ANTERO RESOURCES  CORPORATION,MILEY 5 H,39.854453,-81.4535188,39.8386112,-81.4421722
04/27/2012,NOBLE,SENECA,34121243460200,Producing,ANTERO RESOURCES  CORPORATION,MILEY UNIT 5HA,39.8544829,-81.4534827,39.8386684,-81.4427269
09/27/2013,NOBLE,BROOKFIELD,34121243470100,Permitted,ANADARKO E & P ONSHORE LLC,FREC NOBL BROOKFIELD A-1H,39.7797589,-81.656924,39.7916474,-81.6658193
10/31/2011,NOBLE,SHARON,34121243480100,Producing,ANADARKO E & P ONSHORE LLC,FREC NOBL SHARON A-1H,39.7219372,-81.6100472,39.7342184,-81.618076
03/23/2012,NOBLE,OLIVE,34121243490100,Producing,ANADARKO E & P ONSHORE LLC,FREC NOBL OLIVE A-1H,39.6646233,-81.5376218,39.6766372,-81.5465694
12/15/2011,NOBLE,BROOKFIELD,34121243500100,Producing,ANADARKO E & P ONSHORE LLC,FREC NOBL BROOKFIELD A-3H,39.7798416,-81.6569621,39.793655,-81.6632116
06/06/2012,NOBLE,BEAVER,34121243630100,Producing,R E GAS DEVELOPMENT LLC,GUERNSEY 1H,39.9462321,-81.2872082,39.9541871,-81.2945391
06/06/2012,NOBLE,BEAVER,34121243640100,Producing,R E GAS DEVELOPMENT LLC,GUERNSEY 2H,39.9461935,-81.287191,39.9560788,-81.2918701
06/08/2012,NOBLE,BEAVER,34121243650000,Producing,R E GAS DEVELOPMENT LLC,NOBLE UNIT 1H,39.9461549,-81.2871703,39.9367389,-81.2822311
06/22/2012,NOBLE,BUFFALO,34121243660100,Producing,ANTERO RESOURCES  CORPORATION,SANFORD UNIT 1H,39.8713781,-81.5201151,39.8503563,-81.5194778
06/07/2012,NOBLE,SENECA,34121243670100,Producing,CNX GAS COMPANY LLC,RESERVE COAL PROPERTIES CO NBL 16AHSU,39.8481921,-81.3982919,39.8364225,-81.3873032
09/24/2012,NOBLE,SENECA,34121243800000,Drilled,ANTERO RESOURCES  CORPORATION,WAYNE UNIT 3H,39.8680333,-81.4224468,39.851429,-81.4091473
10/30/2012,NOBLE,SENECA,34121243870000,Producing,ANTERO RESOURCES  CORPORATION,WAYNE UNIT 3HA,39.868,-81.4224153,39.85084,-81.408697
11/09/2012,NOBLE,SENECA,34121243890000,Producing,ANTERO RESOURCES  CORPORATION,WAYNE UNIT 2H,39.8680692,-81.4224748,39.8511565,-81.413205
11/13/2012,NOBLE,OLIVE,34121243900000,Permitted,ENERVEST OPERATING L,GEROLD 2H,39.7215747,-81.500615,39.7083444,-81.4946054
01/11/2013,NOBLE,ENOCH,34121243910100,Permitted,CNX GAS COMPANY LLC,RESERVE COAL PROPERTIES CO NBL33AHSU,39.7377043,-81.4181564,39.7459253,-81.4319775
11/21/2012,NOBLE,ENOCH,34121243930000,Producing,CNX GAS COMPANY LLC,RESERVE COAL PROPERTIES CO NBL11BHSU,39.7457344,-81.4142298,39.7588856,-81.4189552
01/21/2012,NOBLE,ENOCH,34121243940100,Producing,CNX GAS COMPANY LLC,RESERVE COAL PROPERTIES CO NBL11CHSU,39.7456901,-81.4141879,39.7602245,-81.4251134
11/23/2012,NOBLE,CENTER,34121243950000,Permitted,ANTERO RESOURCES  CORPORATION,SCHROEDER UNIT 1H,39.8283935,-81.4576065,39.8127966,-81.4499583
04/30/2013,NOBLE,SENECA,34121243960100,Drilled,CNX GAS COMPANY LLC,RESERVE COAL PROPERTIES CO NBL19AHSU,39.837479,-81.3806162,39.8594508,-81.4029086
04/09/2013,NOBLE,ENOCH,34121243980100,Producing,CNX GAS COMPANY LLC,RESERVE COAL PROPERTIES CO NBL33CHSU,39.7376509,-81.4180328,39.7516005,-81.4277895
01/11/2013,NOBLE,ENOCH,34121243990000,Producing,CNX GAS COMPANY LLC,RESERVE COAL PROPERTIES CO NBL33BHSU,39.7376762,-81.4180964,39.7504048,-81.4315425
12/14/2012,NOBLE,SENECA,34121244000000,Producing,ANTERO RESOURCES  CORPORATION,WAYNE UNIT 4H,39.8679641,-81.4223874,39.850998,-81.4109172
01/02/2013,NOBLE,ENOCH,34121244030000,Producing,CNX GAS COMPANY LLC,RESERVE COAL PROPERTIES CO NBL11AHSU,39.7457787,-81.4142718,39.7577752,-81.4280822
01/09/2013,NOBLE,BEAVER,34121244040000,Producing,ANTERO RESOURCES  CORPORATION,DOLLISON UNIT 1H,39.9081494,-81.3249328,39.9259303,-81.3305443
01/30/2013,NOBLE,ENOCH,34121244050000,Producing,CNX GAS COMPANY LLC,RESERVE COAL PROPERTIES NBL33AHSUA,39.7377296,-81.41822,39.7459253,-81.4319775
06/20/2014,NOBLE,SENECA,34121244070000,Producing,ANTERO RESOURCES  CORPORATION,MILLIGAN UNIT 3H,39.8640399,-81.4309804,39.8517625,-81.4181644
06/20/2014,NOBLE,SENECA,34121244080000,Producing,ANTERO RESOURCES  CORPORATION,MILLIGAN UNIT 1H,39.8639604,-81.4309959,39.8460662,-81.4224058
06/20/2014,NOBLE,SENECA,34121244090000,Producing,ANTERO RESOURCES  CORPORATION,MILLIGAN UNIT 2H,39.8639988,-81.4309882,39.8486088,-81.4200478
02/22/2013,NOBLE,SENECA,34121244100000,Producing,ANTERO RESOURCES  CORPORATION,MILEY UNIT 2H,39.8544177,-81.4535621,39.8398754,-81.4392826
03/28/2013,NOBLE,SENECA,34121244110000,Producing,ANTERO RESOURCES  CORPORATION,COAL UNIT 2H,39.8618671,-81.4411312,39.8407644,-81.4271604
03/28/2013,NOBLE,SENECA,34121244120000,Producing,ANTERO RESOURCES  CORPORATION,COAL UNIT 3H,39.8618997,-81.4410986,39.842713,-81.4243952
04/30/2013,NOBLE,SENECA,34121244130000,Drilled,CNX GAS COMPANY LLC,RESERVE COAL PROPERTIES CO NBL19BHSU,39.8374906,-81.3806872,39.8618296,-81.4007015
05/01/2013,NOBLE,SENECA,34121244140000,Drilled,CNX GAS COMPANY LLC,RESERVE COAL PROPERTIES CO NBL19CHSU,39.8374995,-81.3807583,39.8615729,-81.396167
05/06/2013,NOBLE,SENECA,34121244150000,Drilled,CNX GAS COMPANY LLC,RESERVE COAL PROPERTIES CO NBL18CHSU,39.8375042,-81.3930979,39.8486236,-81.4127459
05/06/2013,NOBLE,SENECA,34121244160000,Drilled,CNX GAS COMPANY LLC,RESERVE COAL PROPERTIES CO NBL18AHSU,39.8376036,-81.3931568,39.848582,-81.4079702
05/06/2013,NOBLE,SENECA,34121244170000,Drilled,CNX GAS COMPANY LLC,RESERVE COAL PROPERTIES CO NBL18EHSU,39.8376533,-81.3931845,39.8490441,-81.4060111
05/06/2013,NOBLE,SENECA,34121244180100,Drilled,CNX GAS COMPANY LLC,RESERVE COAL PROPERTIES CO NBL18BHSU,39.837703,-81.3932158,39.8511756,-81.4055217
05/06/2013,NOBLE,SENECA,34121244190000,Drilled,CNX GAS COMPANY LLC,RESERVE COAL PROPERTIES CO NBL18DHSU,39.8375539,-81.3931256,39.8486042,-81.4103562
05/23/2013,NOBLE,SENECA,34121244230000,Drilled,ANTERO RESOURCES  CORPORATION,VORHIES UNIT 1H,39.8824681,-81.4229466,39.8552126,-81.4074138
05/23/2013,NOBLE,SENECA,34121244240000,Drilled,ANTERO RESOURCES  CORPORATION,VORHIES UNIT 2H,39.8824269,-81.4229473,39.8595906,-81.4064153
05/23/2013,NOBLE,SENECA,34121244250000,Drilled,ANTERO RESOURCES  CORPORATION,VORHIES UNIT 3H,39.8823857,-81.4229479,39.861821,-81.4038865
06/10/2013,NOBLE,SENECA,34121244270000,Producing,ANTERO RESOURCES  CORPORATION,SCHEETZ UNIT 2H,39.8681716,-81.4225623,39.8877077,-81.4399502
06/02/2014,NOBLE,SENECA,34121244280000,Producing,ANTERO RESOURCES  CORPORATION,NEUHART UNIT 3H,39.8641577,-81.4309501,39.8844484,-81.4420311
06/10/2013,NOBLE,SENECA,34121244290000,Producing,ANTERO RESOURCES  CORPORATION,SCHEETZ UNIT 3H,39.8681356,-81.4225308,39.8892699,-81.4369185
06/28/2013,NOBLE,SENECA,34121244310000,Producing,ANTERO RESOURCES  CORPORATION,MYRON UNIT 3H,39.8839835,-81.3931744,39.9055465,-81.3969698
06/28/2013,NOBLE,SENECA,34121244320000,Producing,ANTERO RESOURCES  CORPORATION,MYRON UNIT 2H,39.8839509,-81.3932069,39.9134292,-81.403761
06/28/2013,NOBLE,SENECA,34121244330000,Producing,ANTERO RESOURCES  CORPORATION,MYRON 1H,39.8839154,-81.393236,39.9149282,-81.4081689
07/08/2013,NOBLE,BEAVER,34121244350000,Drilled,ANTERO RESOURCES  CORPORATION,DOLLISON UNIT 2H,39.9135323,-81.3147453,39.928056,-81.3284154
07/08/2013,NOBLE,BEAVER,34121244360000,Drilled,ANTERO RESOURCES  CORPORATION,DOLLISON UNIT 3H,39.9135318,-81.3146919,39.9300346,-81.3261355
07/08/2013,NOBLE,BEAVER,34121244370000,Drilled,ANTERO RESOURCES  CORPORATION,DOLLISON UNIT 4H,39.9135312,-81.3146384,39.9311311,-81.3243268
07/29/2013,NOBLE,SENECA,34121244380000,Permitted,ANTERO RESOURCES  CORPORATION,COAL UNIT 1H,39.8581355,-81.4459542,39.8406104,-81.430742
07/29/2013,NOBLE,SENECA,34121244390000,Permitted,ANTERO RESOURCES  CORPORATION,MILEY UNIT 3H,39.8581579,-81.4460002,39.8413255,-81.4366108
05/16/2014,NOBLE,CENTER,34121244410000,Producing,CNX GAS COMPANY LLC,RESERVE COAL PROPERTIES CO  NBL34BHSU,39.7930578,-81.4172789,39.7775692,-81.4086065
05/16/2014,NOBLE,CENTER,34121244420000,Drilled,CNX GAS COMPANY LLC,RESERVE COAL PROPERTIES CO   NBL34CHSU,39.7930489,-81.4172114,39.7774626,-81.4042494
05/16/2014,NOBLE,CENTER,34121244430000,Drilled,CNX GAS COMPANY LLC,RESERVE COAL PROPERTIES CO NBL34DHSU,39.7930428,-81.4171403,39.7804257,-81.4016871
05/16/2014,NOBLE,CENTER,34121244440000,Drilled,CNX GAS COMPANY LLC,RESERVE COAL PROPERTIES CO NBL34AHSU,39.7930667,-81.4173499,39.777659,-81.4129495
08/19/2013,NOBLE,MARION,34121244480000,Drilled,CNX GAS COMPANY LLC,RESERVE COAL PROPERTIES CO NBL30FHSU,39.8193989,-81.3955753,39.8103608,-81.3837255
08/19/2013,NOBLE,SENECA,34121244490000,Drilled,ANTERO RESOURCES  CORPORATION,SCHAFER UNIT 1H,39.8812645,-81.4044674,39.8616111,-81.389469
08/19/2013,NOBLE,SENECA,34121244500000,Drilled,ANTERO RESOURCES  CORPORATION,SCHAFER UNIT 2H,39.8812944,-81.4044313,39.8605179,-81.3844991
08/23/2013,NOBLE,MARION,34121244530000,Drilled,CNX GAS COMPANY LLC,RESERVE COAL PROPERTIES CO NBL30DHSU,39.8194888,-81.3954991,39.8038398,-81.3874429
03/17/2014,NOBLE,SENECA,34121244540000,Drilling,ANTERO RESOURCES  CORPORATION,FRAKES UNIT 2H,39.8838883,-81.3932685,39.8624236,-81.3773471
03/17/2014,NOBLE,SENECA,34121244550000,Drilling,ANTERO RESOURCES  CORPORATION,FRAKES UNIT 1H,39.8838556,-81.3932976,39.8609729,-81.380395
10/16/2013,NOBLE,CENTER,34121244580000,Permitted,ANTERO RESOURCES  CORPORATION,LEACH UNIT 3H,39.833884,-81.4474146,39.8492844,-81.4554985
10/16/2013,NOBLE,CENTER,34121244590000,Permitted,ANTERO RESOURCES  CORPORATION,LEACH UNIT 2H,39.8339091,-81.447457,39.84937,-81.4592514
10/16/2013,NOBLE,CENTER,34121244600000,Permitted,ANTERO RESOURCES  CORPORATION,LEACH UNIT 1H,39.8339342,-81.4474994,39.849461,-81.4630113
02/28/2014,NOBLE,MARION,34121244620000,Drilling,ANTERO RESOURCES  CORPORATION,GRAVES UNIT 1H,39.8227609,-81.3189253,39.8443051,-81.3367382
02/28/2014,NOBLE,MARION,34121244630000,Drilling,ANTERO RESOURCES  CORPORATION,GRAVES UNIT 2H,39.8227358,-81.318883,39.844817,-81.3354795
02/28/2014,NOBLE,MARION,34121244640000,Drilling,ANTERO RESOURCES  CORPORATION,GRAVES UNIT 3H,39.8227107,-81.3188443,39.8448503,-81.3338655
11/08/2013,NOBLE,SENECA,34121244650000,Drilled,ANTERO RESOURCES  CORPORATION,LAW UNIT 1H,39.8798134,-81.40872,39.8644656,-81.401319
11/08/2013,NOBLE,SENECA,34121244660000,Drilled,ANTERO RESOURCES  CORPORATION,LAW UNIT 2H,39.8798517,-81.4087087,39.8638546,-81.3967757
11/22/2013,NOBLE,MARION,34121244670000,Drilling,ANTERO RESOURCES  CORPORATION,SIBERIAN UNIT 3H,39.8226298,-81.3187211,39.8040276,-81.3013385
03/21/2014,NOBLE,STOCK,34121244700100,Permitted,ECLIPSE RESOURCES I LP,DUANE WEISAND UNIT 4H,39.7750718,-81.3237116,39.7553627,-81.3070629
01/23/2014,NOBLE,SENECA,34121244710000,Drilling,ANTERO RESOURCES  CORPORATION,NEUHART UNIT 1H,39.864081,-81.4309691,39.8806095,-81.4477411
01/23/2014,NOBLE,SENECA,34121244720000,Drilling,ANTERO RESOURCES  CORPORATION,NEUHART UNIT 2H,39.8641193,-81.4309579,39.8816407,-81.4442547
04/11/2014,NOBLE,SENECA,34121244740000,Drilled,CNX GAS COMPANY LLC,RESERVE COAL PROPERTIES NBL16BHSU,39.8483358,-81.3983929,39.8570925,-81.4055675
03/10/2014,NOBLE,SENECA,34121244750000,Permitted,ANTERO RESOURCES  CORPORATION,STOUT UNIT 1H,39.8619324,-81.441066,39.8833658,-81.4584826
03/10/2014,NOBLE,SENECA,34121244760000,Permitted,ANTERO RESOURCES  CORPORATION,STOUT UNIT 2H,39.861965,-81.4410299,39.885865,-81.4561039
05/14/2014,NOBLE,MARION,34121244770000,Drilling,ANTERO RESOURCES  CORPORATION,KAHRIG UNIT 2H,39.8182781,-81.329376,39.8417982,-81.3425354
05/14/2014,NOBLE,MARION,34121244780000,Drilling,ANTERO RESOURCES  CORPORATION,KAHRIG UNIT 1H,39.8183032,-81.3294183,39.8407612,-81.3448426
05/12/2014,NOBLE,MARION,34121244810000,Drilling,ANTERO RESOURCES  CORPORATION,BARTO UNIT 1H,39.8183452,-81.329503,39.8386815,-81.3494534
05/12/2014,NOBLE,MARION,34121244820000,Drilling,ANTERO RESOURCES  CORPORATION,BARTO UNIT 2H,39.8183228,-81.3294607,39.8397213,-81.3471462
05/23/2014,NOBLE,BEAVER,34121244830000,Drilling,ANTERO RESOURCES  CORPORATION,MAHONEY UNIT 2H,39.9358832,-81.3163756,39.9075002,-81.3001432
05/27/2014,NOBLE,BEAVER,34121244840000,Drilling,ANTERO RESOURCES  CORPORATION,MAHONEY UNIT 1H,39.9358782,-81.3164256,39.9064779,-81.3024637
05/23/2014,NOBLE,BEAVER,34121244850000,Drilling,ANTERO RESOURCES  CORPORATION,GRISSOM UNIT 1H,39.9135307,-81.3145849,39.894677,-81.3042743
05/23/2014,NOBLE,BEAVER,34121244860000,Drilling,ANTERO RESOURCES  CORPORATION,GRISSOM UNIT 2H,39.9135302,-81.3145315,39.8953641,-81.3027334
05/23/2014,NOBLE,BEAVER,34121244870000,Drilling,ANTERO RESOURCES  CORPORATION,GRISSOM UNIT 3H,39.9135296,-81.314478,39.8960539,-81.3011889
05/23/2014,NOBLE,BEAVER,34121244880000,Drilling,ANTERO RESOURCES  CORPORATION,DIAMOND UNIT 2H,39.9358958,-81.3162684,39.9095695,-81.2955158
05/23/2014,NOBLE,BEAVER,34121244890000,Drilling,ANTERO RESOURCES  CORPORATION,DIAMOND UNIT 1H,39.9358881,-81.316322,39.9085252,-81.2978226
06/26/2014,NOBLE,BEAVER,34121244920000,Permitted,ANTERO RESOURCES  CORPORATION,HALLETT UNIT 1H,39.9020605,-81.3313093,39.8855524,-81.3247764
05/14/2014,NOBLE,MARION,34121244930000,Drilling,ANTERO RESOURCES  CORPORATION,KAHRIG UNIT 3H,39.8182556,-81.3293301,39.8428379,-81.340228
05/23/2014,NOBLE,BEAVER,34121244940000,Drilling,ANTERO RESOURCES  CORPORATION,GRISSOM UNIT 4H,39.9135291,-81.3144245,39.8967345,-81.2990065
05/23/2014,NOBLE,BEAVER,34121244950000,Drilling,ANTERO RESOURCES  CORPORATION,DIAMOND UNIT 3H,39.9359008,-81.3162148,39.9106138,-81.293209
06/02/2014,NOBLE,BEAVER,34121244960000,Drilling,ANTERO RESOURCES  CORPORATION,CARL UNIT 1H,39.9079956,-81.3249318,39.928146,-81.3424563
06/02/2014,NOBLE,BEAVER,34121244970000,Drilling,ANTERO RESOURCES  CORPORATION,CARL UNIT 2H,39.9079544,-81.324929,39.9280822,-81.3390627
06/02/2014,NOBLE,BEAVER,34121244980000,Drilling,ANTERO RESOURCES  CORPORATION,CARL UNIT 3H,39.9080781,-81.3249376,39.9280193,-81.3357617
06/02/2014,NOBLE,BEAVER,34121244990000,Drilling,ANTERO RESOURCES  CORPORATION,ERVIN UNIT 1H,39.9079132,-81.3249261,39.8899345,-81.3149835
06/02/2014,NOBLE,BEAVER,34121245000000,Drilling,ANTERO RESOURCES  CORPORATION,ERVIN UNIT 2H,39.907872,-81.3249232,39.8909598,-81.3126673
06/02/2014,NOBLE,BEAVER,34121245020000,Drilling,ANTERO RESOURCES  CORPORATION,ERVIN UNIT 3H,39.9078308,-81.3249204,39.8919823,-81.3103474
06/02/2014,NOBLE,BEAVER,34121245030000,Drilling,ANTERO RESOURCES  CORPORATION,ERVIN UNIT 4H,39.9077896,-81.3249175,39.8930048,-81.3080275
06/05/2014,NOBLE,BEAVER,34121245050000,Permitted,ANTERO RESOURCES  CORPORATION,BRUCE UNIT 1H,39.9021272,-81.3311157,39.9223328,-81.3482046
06/05/2014,NOBLE,BEAVER,34121245060000,Permitted,ANTERO RESOURCES  CORPORATION,BRUCE UNIT 2H,39.9021432,-81.3310655,39.9233698,-81.3458911
06/05/2014,NOBLE,BEAVER,34121245070000,Permitted,ANTERO RESOURCES  CORPORATION,BRUCE UNIT 3H,39.9021592,-81.3310153,39.9244067,-81.3435776
06/06/2014,NOBLE,STOCK,34121245080000,Permitted,CNX GAS COMPANY LLC,GUREWICZ NBL36CHSU,39.7580884,-81.3921467,39.7462364,-81.3749612
06/06/2014,NOBLE,STOCK,34121245090000,Permitted,CNX GAS COMPANY LLC,GUREWICZ NBL36BHSU,39.7580361,-81.3921297,39.735467,-81.3697192
06/06/2014,NOBLE,STOCK,34121245100000,Permitted,CNX GAS COMPANY LLC,GUREWICZ NBL36AHSU,39.7579812,-81.3921377,39.7307288,-81.3697925
06/26/2014,NOBLE,BEAVER,34121245110000,Permitted,ANTERO RESOURCES  CORPORATION,HALLETT UNIT 2H,39.9020793,-81.3312626,39.886589,-81.3224674
06/26/2014,NOBLE,BEAVER,34121245120000,Permitted,ANTERO RESOURCES  CORPORATION,HALLETT UNIT 3H,39.9020952,-81.3312125,39.8876256,-81.3201619
06/26/2014,NOBLE,BEAVER,34121245130000,Permitted,ANTERO RESOURCES  CORPORATION,HALLETT UNIT 4H,39.9021112,-81.3311623,39.8886621,-81.3178527
06/24/2011,PORTAGE,SUFFIELD,34133244140100,Permitted,CHESAPEAKE EXPLORATION LLC,HOSEY POR 6H,40.9949721,-81.3367762,40.9744525,-81.3251455
08/09/2011,PORTAGE,PALMYRA,34133244170100,Permitted,CHESAPEAKE EXPLORATION LLC,HILLEGAS POR 6H,41.1212462,-81.065237,41.1076574,-81.063228
11/21/2013,PORTAGE,SUFFIELD,34133244200100,Drilled,CHESAPEAKE EXPLORATION LLC,HOSEY POR 6H-X,40.9949447,-81.3367767,40.9744525,-81.3251455
11/02/2011,PORTAGE,FREEDOM,34133244230100,Drilled,CHESAPEAKE EXPLORATION LLC,MURVAY POR 8H,41.2196006,-81.1702585,41.2110887,-81.1660176
04/24/2012,PORTAGE,PALMYRA,34133244280100,Permitted,CHESAPEAKE EXPLORATION LLC,HILLEGAS POR 1H,41.1211647,-81.0653077,41.1314032,-81.0776431
02/14/2012,PORTAGE,ROOTSTOWN,34133244300100,Producing,CNX GAS COMPANY LLC,ASHER PORT2AHSU,41.1029922,-81.2567818,41.0906261,-81.2469357
03/07/2012,PORTAGE,FREEDOM,34133244310000,Permitted,CHESAPEAKE EXPLORATION LLC,MURVAY POR 3H,41.219663,-81.1704354,41.2339855,-81.1808765
07/13/2012,PORTAGE,HIRAM,34133244390000,Permitted,MOUNTAINEER KEYSTONE LLC,BROOKOVER 17-05-07 201,41.3217826,-81.1279002,41.3383907,-81.1342438
07/25/2012,PORTAGE,WINDHAM,34133244400100,Producing,MOUNTAINEER KEYSTONE LLC,SOINSKI 99-04-06 201,41.2699502,-81.0280679,41.2590294,-81.0200438
07/26/2012,PORTAGE,WINDHAM,34133244410000,Producing,MOUNTAINEER KEYSTONE LLC,SOINSKI 99-04-06 202,41.2700052,-81.0280703,41.2586035,-81.0155209
12/27/2012,PORTAGE,NELSON,34133244430000,Drilling,MOUNTAINEER KEYSTONE LLC,SOINSKI 211-214 213,41.2762243,-81.0131803,41.2926687,-81.0250737
12/27/2012,PORTAGE,NELSON,34133244440000,Drilled,MOUNTAINEER KEYSTONE LLC,SOINSKI 211-214 212,41.2762762,-81.0131609,41.2952503,-81.0238875
09/17/2012,PORTAGE,NELSON,34133244450100,Drilled,MOUNTAINEER KEYSTONE LLC,SOINSKI 211-214 214,41.2763242,-81.0132581,41.2915505,-81.0273734
12/27/2012,PORTAGE,NELSON,34133244460000,Producing,MOUNTAINEER KEYSTONE LLC,SOINSKI 211-214 211,41.2763309,-81.0131451,41.2975355,-81.0224822
05/17/2013,PORTAGE,NELSON,34133244530000,Permitted,MOUNTAINEER KEYSTONE LLC,SOINSKI DALE 215,41.2761177,-81.0132154,41.2925282,-81.0265436
11/25/2011,STARK,MARLBORO,34151257350000,Producing,ENERVEST OPERATING L,FRANK UNIT 2-H,40.9494315,-81.1892723,40.9324368,-81.176622
07/28/2011,STARK,OSNABURG,34151257470100,Producing,CHESAPEAKE EXPLORATION LLC,DREVON 29-18-7 8H,40.7406092,-81.2833152,40.7260472,-81.2726167
11/08/2011,STARK,WASHINGTON,34151257670100,Drilled,CHESAPEAKE EXPLORATION LLC,PARADISE VALLEY FARMS 17-18-6 8H,40.8688456,-81.1667266,40.8544746,-81.1561374
11/16/2011,STARK,BETHLEHEM,34151257680100,Drilled,CHESAPEAKE EXPLORATION LLC,SOEHNLEN 2-9-9 8H,40.7295289,-81.4537305,40.7166385,-81.4442183
05/17/2012,STARK,SANDY,34151257730000,Permitted,CHESAPEAKE EXPLORATION LLC,COLT 6-17-7 8H,40.7226566,-81.3127182,40.7083094,-81.3020845
03/19/2012,STARK,PARIS,34151257740100,Drilled,CHESAPEAKE EXPLORATION LLC,RONALD SMITH 3-17-6 3H,40.8018249,-81.1336481,40.81398,-81.1426074
02/14/2012,STARK,OSNABURG,34151257760000,Permitted,CHESAPEAKE EXPLORATION LLC,DREVON 29-18-7 6H,40.7405153,-81.28327,40.7262124,-81.2772864
02/27/2012,STARK,LEXINGTON,34151257780000,Permitted,CHESAPEAKE EXPLORATION LLC,KELLER 21-19-6 5H,40.936313,-81.1567369,40.9521369,-81.1641021
03/23/2012,STARK,BETHLEHEM,34151257790100,Drilled,ENERVEST OPERATING L,HABRUN 5H,40.6625295,-81.5005189,40.6467417,-81.4888673
03/19/2012,STARK,PARIS,34151257800000,Permitted,CHESAPEAKE EXPLORATION LLC,RONALD SMITH 3-17-6 1H,40.8017927,-81.1337174,40.8129178,-81.1461157
05/23/2012,STARK,PARIS,34151257980000,Drilled,CHESAPEAKE EXPLORATION LLC,FERNANDEZ 24-17-6 3H,40.7658878,-81.095987,40.7765938,-81.1038167
05/22/2012,STARK,MARLBORO,34151258010000,Permitted,CHESAPEAKE EXPLORATION LLC,GRESSINGER 3-20-7 8H,40.9871366,-81.2399394,40.9744059,-81.2305625
07/23/2012,STARK,PIKE,34151258090000,Permitted,ENERVEST OPERATING L,SOEHNLEN 1H,40.6759309,-81.3865038,40.6897043,-81.3979714
06/21/2012,TRUMBULL,VIENNA,34155240560100,Permitted,CNX GAS COMPANY LLC,WOLLMAN TRUM3AHSU,41.2324574,-80.6258407,41.2484065,-80.6308426
11/02/2012,TRUMBULL,HARTFORD,34155240570100,Producing,HALCON OPERATING COMPANY INC,BRUGLER 1H,41.3478145,-80.5538053,41.3374781,-80.5440183
02/01/2013,TRUMBULL,LORDSTOWN,34155240640100,Producing,HALCON OPERATING COMPANY INC,KIBLER 1H,41.1762269,-80.812463,41.1931539,-80.8237568
03/20/2013,TRUMBULL,JOHNSTON,34155240660100,Producing,BP AMERICA PRODUCTION COMPANY,LENNINGTON 1H,41.3549216,-80.6584488,41.368769,-80.6669556
04/29/2013,TRUMBULL,HARTFORD,34155240680000,Producing,BP AMERICA PRODUCTION COMPANY,BUCKEYE 1H,41.3142807,-80.584906,41.3274435,-80.5889946
05/08/2013,TRUMBULL,MECCA,34155240690100,Producing,BRAMMER ENGINEERING INC,MORRISON 1H,41.3898399,-80.8088332,41.3762425,-80.8025834
04/29/2013,TRUMBULL,VIENNA,34155240700100,Producing,HALCON OPERATING COMPANY INC,AVALON 1H,41.2408556,-80.7002641,41.2633573,-80.701766
08/09/2013,TRUMBULL,VERNON,34155240710000,Drilled,BRAMMER ENGINEERING INC,DUNBAR 1H,41.4082967,-80.5891316,41.3886279,-80.5762532
06/20/2014,TRUMBULL,WARREN,34155240720000,Drilling,HALCON OPERATING COMPANY INC,LUTZ 1H,41.2139723,-80.8975211,41.1966323,-80.8916956
06/28/2013,TRUMBULL,MECCA,34155240730000,Producing,BP AMERICA PRODUCTION COMPANY,ZEROVICH 1H,41.4119533,-80.731731,41.3978033,-80.7228414
07/10/2014,TRUMBULL,JOHNSTON,34155240770000,Producing,BP AMERICA PRODUCTION COMPANY,JEWETT 1H,41.4132495,-80.6733822,41.4315535,-80.6883636
09/24/2013,TRUMBULL,LORDSTOWN,34155240800000,Producing,HALCON OPERATING COMPANY INC,KIBLER 2-3H,41.1762275,-80.8123177,41.1968464,-80.8132068
10/11/2013,TRUMBULL,LORDSTOWN,34155240810000,Permitted,HALCON OPERATING COMPANY INC,KIBLER 2-1H,41.1763384,-80.8123875,41.1968647,-80.8197336
10/11/2013,TRUMBULL,LORDSTOWN,34155240820000,Permitted,HALCON OPERATING COMPANY INC,KIBLER 2-2H,41.1762254,-80.8121724,41.1968557,-80.8164811
11/01/2013,TRUMBULL,LORDSTOWN,34155240830000,Permitted,HALCON OPERATING COMPANY INC,KIBLER 1-2H,41.1762374,-80.8122447,41.194603,-80.8277031
07/22/2011,TUSCARAWAS,WARREN,34157254830100,Producing,CHESAPEAKE EXPLORATION LLC,GRIBI 1-9-1 3H,40.5733427,-81.3283402,40.5864851,-81.3416687
10/19/2011,TUSCARAWAS,AUBURN,34157254850100,Producing,CNX GAS COMPANY LLC,TROYER TUSC3AHSU,40.4421179,-81.6594372,40.4295112,-81.6499911
11/22/2011,TUSCARAWAS,WAYNE,34157254900100,Permitted,CHESAPEAKE EXPLORATION LLC,KATE 4-10-4 8H,40.6168379,-81.6489857,40.6024924,-81.6383652
04/03/2014,TUSCARAWAS,CLAY,34157254940000,Permitted,ENERVEST OPERATING L,NETTLE 3H,40.2952958,-81.4361778,40.3096573,-81.446706
